322,5,"Polystyrène exp. / Produits ""courants""",9,1,0.04,20,,,,Association Arcanne,https://associationarcanne.com/ressources/base-de-donnees-materiaux/,,2025-12-12 15:25:34
323,5,Polystyrène extrudé - PSX,9,1,0.04,40,,,,Association Arcanne,https://associationarcanne.com/ressources/base-de-donnees-materiaux/,,2025-12-12 15:25:34
324,5,Polystyrène extrudé - PSX (au HFC),9,1,0.04,30,,,,Association Arcanne,https://associationarcanne.com/ressources/base-de-donnees-materiaux/,,2025-12-12 15:25:34
325,5,"Polystyrène extrudé - Produits ""courants""",9,1,0.03,30,,,,Association Arcanne,https://associationarcanne.com/ressources/base-de-donnees-materiaux/,,2025-12-12 15:25:34
326,5,Polyuréthane,9,1,0.05,50,,,,Association Arcanne,https://associationarcanne.com/ressources/base-de-donnees-materiaux/,,2025-12-12 15:25:34
327,5,"Polyuréthane / Produits ""courants""",9,1,0.03,40,,,,Association Arcanne,https://associationarcanne.com/ressources/base-de-donnees-materiaux/,,2025-12-12 15:25:34
328,5,Plaque à base de perlite expansée,8,1,0.06,210,,,,Association Arcanne,https://associationarcanne.com/ressources/base-de-donnees-materiaux/,,2025-12-12 15:25:34
329,5,Plaque de verre cellulaire,8,1,0.05,140,,,,Association Arcanne,https://associationarcanne.com/ressources/base-de-donnees-materiaux/,,2025-12-12 15:25:34
330,5,Verre cellulaire,8,1,0.05,160,,,,Association Arcanne,https://associationarcanne.com/ressources/base-de-donnees-materiaux/,,2025-12-12 15:25:34
331,5,Mousse de verre,8,1,0.08,160,,,,Association Arcanne,https://associationarcanne.com/ressources/base-de-donnees-materiaux/,,2025-12-12 15:25:34
332,5,Verre expansé,8,1,0.08,280,,,,Association Arcanne,https://associationarcanne.com/ressources/base-de-donnees-materiaux/,,2025-12-12 15:25:34
333,5,Perlite expansée,8,1,0.05,160,,,,Association Arcanne,https://associationarcanne.com/ressources/base-de-donnees-materiaux/,,2025-12-12 15:25:34
334,5,Vermiculite,8,1,0.06,100,,,,Association Arcanne,https://associationarcanne.com/ressources/base-de-donnees-materiaux/,,2025-12-12 15:25:34
335,5,Argile expansé,8,1,0.1,380,,,,Association Arcanne,https://associationarcanne.com/ressources/base-de-donnees-materiaux/,,2025-12-12 15:25:34
336,5,"Panneau de ""Mousse minérale""",8,1,0.05,180,,,,Association Arcanne,https://associationarcanne.com/ressources/base-de-donnees-materiaux/,,2025-12-12 15:25:34
337,5,Aérogels,9,1,0.01,80,,,,Association Arcanne,https://associationarcanne.com/ressources/base-de-donnees-materiaux/,,2025-12-12 15:25:34
338,5,Isolant sous vide,0,1,0.01,180,,,,Association Arcanne,https://associationarcanne.com/ressources/base-de-donnees-materiaux/,,2025-12-12 15:25:34
339,5,Laine de mouton (très léger),8,1,0.05,60,,,,Association Arcanne,https://associationarcanne.com/ressources/base-de-donnees-materiaux/,,2025-12-12 15:25:34
340,5,Autres isolants à base de fibres animales (très léger),8,1,0.05,80,,,,Association Arcanne,https://associationarcanne.com/ressources/base-de-donnees-materiaux/,,2025-12-12 15:25:34
341,5,Autres isolants à base de fibres animales (très léger),8,1,0.06,40,,,,Association Arcanne,https://associationarcanne.com/ressources/base-de-donnees-materiaux/,,2025-12-12 15:25:34
342,5,Autres isolants à base de fibres animales (très léger),8,1,0.07,20,,,,Association Arcanne,https://associationarcanne.com/ressources/base-de-donnees-materiaux/,,2025-12-12 15:25:34
343,5,Laine de mouton (très léger),8,1,0.04,20,,,,Association Arcanne,https://associationarcanne.com/ressources/base-de-donnees-materiaux/,,2025-12-12 15:25:34
